Gene Symbol,WT_exp1,WT_exp2,WT_exp3,L166P_exp1,L166P_exp2,L166P_exp3,L166P_exp4,L166P_exp5,L166P_exp6
MAU2,12.42157326,15.7767744,21.00036104,5.350118065,5.259345763,6.173706601,7.382082328,4.954614976,11.68142357
MAVS,4.00843497,3.381180832,3.457801806,19.50810683,15.93385169,8.650086641,12.38075219,17.98214674,4.697638298
MAX,8.370597626,8.068347471,5.384781039,15.76932989,14.47106556,9.380305333,10.2192716,14.90505894,3.431242551
MAZ,15.74092841,12.29190042,13.52864933,8.045070457,7.697861078,7.983295702,6.98434253,6.483888306,11.24406376
MB21D2,7.451215078,7.644697028,7.792357524,11.16295103,10.53020639,13.48379117,11.18986097,11.07751663,9.667404173
MBD1,3.625128772,3.95959331,5.824599347,7.994668587,7.802564916,12.54870058,23.65377647,21.68750939,2.903458622
MBD2,5.677087328,5.09157366,4.239883741,14.81120402,19.65751902,11.12725353,11.68108437,13.48719941,4.227194919
MBD3,10.58531801,9.460082801,6.826361393,13.72083179,17.89649862,9.19649074,8.271370497,8.872315047,5.170731109
MBIP,14.04597853,13.95463535,12.03806548,8.753590714,9.443194736,9.199296092,7.601606717,7.01202522,7.95160716
MBLAC2,10.57805888,10.77346972,11.40720865,9.147755404,7.878123196,9.991157303,9.558167741,9.685901656,10.98015745
MBNL1,5.565471003,9.799676799,7.501606123,11.39710046,13.17085843,14.70103622,9.715946822,12.17146913,5.976835015
MBOAT7,10.28218849,9.673676804,11.22197501,3.495347598,3.869893884,7.543402778,8.298499585,5.09622623,30.51878962
MBP,2.298913143,2.460899214,1.811628651,25.25779934,23.83994281,7.909775967,9.126491907,14.5664661,2.728082864
MBTD1,15.78987392,14.64225166,17.86111616,4.481217651,5.258579162,8.086886915,7.676252412,5.913420744,10.29040138
MCAM,1.407024894,1.537549905,1.539474899,17.05901445,15.25192513,13.2655032,13.98064612,15.29838864,10.66047276
MCAT,8.767080297,8.010202472,7.434918323,9.994123085,10.4149187,11.44654259,13.2076895,10.5786413,10.14588374
MCC,14.95147442,14.63854112,12.57239205,5.410559374,6.434565709,8.263052953,9.32461912,7.664544478,10.74025077
MCCC1,8.123864677,8.204762625,8.471517872,11.0411238,8.930914962,9.649898927,11.44906081,11.15587257,12.97298376
MCCC2,7.941282283,6.972701768,6.55476558,10.97639535,11.10778885,10.96614991,12.24711243,8.935410115,14.29839371
MCEE,18.60376181,5.507996241,8.146862488,6.423147192,10.46679025,11.82761216,10.86364369,5.95857938,12.20160679
MCFD2,15.53158765,11.42926672,26.43418625,4.847958914,7.403161766,1.80026154,4.077125968,3.565502774,14.91094841
MCL1,7.369966186,7.69420699,8.028617112,16.82001897,16.43189546,7.488975583,8.010410819,12.84762117,5.308287715
MCM2,17.06063635,17.84967815,14.75024812,11.44718497,6.844303677,6.449728686,5.148969091,6.439124809,4.010126141
MCM3,20.08901962,20.04213858,16.80712401,6.062282735,6.199426737,7.988836729,4.434690597,4.874765046,3.501715946
MCM3AP,9.144184737,10.02220949,8.529732442,12.47265246,10.25357718,10.42944209,10.60311526,12.4889177,6.056168633
MCM4,16.84904415,14.86303244,17.20149597,11.33075635,8.634646684,8.165949261,4.748544118,4.771908363,3.434622661
MCM5,17.38668509,19.70835805,21.18738459,4.004442493,4.051934949,6.409227363,5.550764776,6.289155093,5.412047591
MCM6,16.13006486,17.19281095,15.49606609,12.76495053,6.199026149,6.847309598,5.103606405,6.659761543,3.606403881
MCM7,19.7047879,21.37877761,18.04164098,5.269502681,4.550808413,7.170838652,4.705464037,4.584661997,4.593517735
MCM8,16.23751177,16.77464302,12.76840599,8.169272128,7.492996807,14.47939954,6.054632361,4.560837027,3.462301359
MCMBP,11.12948319,11.20453882,13.44375271,12.40494211,9.907416512,8.030425859,7.234833105,9.845201539,6.79940615
MCRIP1,5.5318385,5.948546366,6.246038082,16.52654929,15.4261636,9.527143394,11.47125698,14.79705363,4.52541015
MCRIP2,4.191889518,4.068680335,4.107987539,16.01154208,12.50379789,11.45385312,14.93385043,16.99345111,5.734947975
MCTS1,14.50762033,16.81976388,17.50105195,3.018348839,5.281902201,6.748278114,5.9868805,4.504881685,15.63127251
MCU,11.47441522,12.94539083,13.84088815,6.981300545,5.95079432,6.933382872,7.071430456,6.717910048,18.08448756
MCUB,15.22998261,15.10575826,22.8186541,2.105590149,2.602132975,4.803807109,4.471912945,3.757267183,19.10489467
MCUR1,5.445585442,6.277303715,9.316185563,10.25122761,9.787318627,15.49008908,15.03072405,12.70017525,5.701390664
MDC1,8.341658113,8.455504139,7.511530097,18.6128295,15.05430788,9.48442457,8.158330449,10.21036091,4.171054343
MDH1,8.498590772,6.072040855,10.70908052,14.2007223,7.841218879,10.02449383,10.96963641,12.2823033,9.401913125
MDH2,7.953429855,6.871664004,7.214286698,9.455417743,11.45128515,11.74669694,13.18809178,9.388438208,12.73068963
MDN1,8.393182402,8.954198025,12.5550762,17.89044137,9.137472288,7.33139931,7.802729838,8.818186613,9.11731395
MDP1,11.29374868,10.9561971,7.721992694,12.11336049,11.02795158,10.75439197,9.597992765,11.41601127,5.118353449
ME1,4.03750891,3.979030612,5.015362245,7.696478571,8.058198369,9.064779732,12.14518652,10.36532294,29.6381321
ME2,9.215489035,9.220198834,8.297641579,11.14547144,10.76742378,9.225139225,10.07654589,9.07563578,12.97645444
MEA1,4.337391715,3.755860549,0.875747522,40.84224245,22.4503543,3.316355647,5.384107659,7.571124507,1.466815654
MEAF6,8.583248007,7.89663703,9.241654312,11.05217168,15.15349253,11.90235103,10.13403026,10.6063468,5.430068358
MEAK7,7.070927734,6.586973015,9.568353429,11.08277253,11.35864253,11.73303974,12.84897926,12.22709964,7.523212128
MECP2,12.30945122,11.25525991,9.933231687,7.284145859,14.02141935,10.07823274,8.526427047,6.710846787,9.880985399
MECR,1.875858411,2.169354935,2.00720975,19.6004241,19.68471052,12.64054343,14.27748926,14.84014305,2.904266548
MED1,17.18058511,18.42126646,20.54452291,2.823505316,4.414639954,5.989198869,5.250795206,4.801431766,10.5740544
MED11,19.91853068,19.60672447,18.50422353,3.478273362,5.5091095,3.810951376,4.57605983,3.982664576,10.61346269
MED12,15.2491733,15.20377734,12.96381436,5.211492594,6.326831406,11.81277405,8.991255054,7.124014154,7.116867733
MED13,14.7800305,12.60235465,13.55377921,7.258023672,7.228050098,8.242867068,9.277673877,5.655308802,11.40191212
MED13L,9.990771191,9.403519151,7.759255945,13.52564449,15.2985496,7.075736097,9.819966731,13.20908058,3.917476217
MED14,14.89581249,14.76095373,16.30945303,2.478523162,3.374318684,11.05179438,11.69807425,7.847237641,7.583832642
MED15,4.106027843,4.317488285,3.539978488,16.31065296,13.22331706,13.90947388,14.38925958,15.46495134,4.738850574
MED16,16.77808349,16.82437514,18.71897367,4.118012852,4.011549685,6.458762404,6.362751227,4.973973251,11.75351828
MED17,11.58536487,10.36628717,9.285212668,9.393236898,9.762712248,13.18005194,10.37569228,9.013521803,7.037920118
MED18,11.30857304,10.17206842,6.744211878,12.14555161,10.7622331,11.01202457,10.48898579,9.916645846,7.449705756
MED20,9.724425444,9.284501008,8.078156498,11.87989062,10.39268798,9.844880872,10.62231565,12.69206601,7.481075916
MED22,5.397158555,3.901158166,3.337109672,12.18416903,16.68366852,19.29560952,15.79765745,10.32353232,3.079936783
MED23,10.20587451,11.61010556,22.20502746,4.633712565,3.833956512,9.352058304,8.121580214,7.187899256,12.84978562
MED24,12.32134233,11.96205076,11.06836478,8.558972365,7.867250875,10.90531725,9.469523846,9.514501429,8.332676362
MED26,7.000566863,6.029747874,5.478070752,16.83455103,18.50135038,9.175741145,10.07038604,12.55413298,4.355452936
MED27,9.710253928,10.34329835,9.80468566,11.02829083,8.210026496,8.923365891,11.59335329,12.06794642,8.318779143
MED28,6.4963228,10.66982525,66.97145764,0.277719548,0.010629001,0.009538087,0.112041437,0.016132889,5.436333344
MED29,10.32071475,8.587992437,7.350905715,8.559659313,9.740104799,12.64324686,12.16005127,12.85249919,7.784825662
MED4,9.085157489,8.116452544,7.462350914,17.18449968,14.08720559,8.92170955,9.1669854,11.6211654,4.354473433
MED6,12.847068,14.37402675,15.24829721,5.321638618,8.236037103,9.303187292,7.630241775,7.291136986,9.748366273
MED8,10.45428497,8.497490335,7.054397657,10.1557679,13.74575318,14.63570847,12.00257235,8.089975526,5.364049614
MED9,11.15965002,7.992366075,6.611595561,12.66185456,15.78573469,9.505588653,9.239136952,10.87259038,6.171483111
MEF2A,5.346901613,5.311434754,4.301144423,16.99942604,15.07964712,10.44255672,11.24482255,17.6076503,3.66641648
MEF2D,6.106689994,6.544691625,7.471870758,16.77848091,13.91383019,9.037016968,10.71227621,13.93068631,5.504457039
MEGF8,7.93222731,9.421186728,8.101090624,16.14845944,12.53101008,8.660430161,11.62490653,7.665873976,7.914815158
MEIOC,5.356630498,5.640363915,32.92673377,3.438959731,2.819254851,2.730277498,5.008005489,6.240395211,25.83937903
MELTF,4.998558964,5.636884914,4.650430551,14.23456701,12.13531076,8.612860664,11.52724283,17.60277405,10.60137025
MEMO1,9.797831649,9.809966653,11.97432449,5.055728973,4.460859792,10.67637407,12.07150927,7.010801185,19.14260392
MEN1,7.850320947,9.649820329,14.29329864,12.80442604,9.110657393,8.554937011,9.581213496,13.17758612,4.977740029
MEOX2,13.2630044,15.93085564,22.7674109,6.745375728,6.377894713,6.72997872,5.447916054,5.63420684,7.103356995
MEPCE,13.34751342,13.30894508,11.84073401,7.687497554,8.706536701,9.461536957,9.597445866,10.69277945,5.357010957
MERTK,19.38862276,22.16602138,32.96875501,0.979799398,0.803238311,2.179329645,2.285968352,1.219169577,8.009095563
MESD,10.64756349,10.84401336,7.493379268,9.759573272,11.62506351,9.363772747,9.629605458,11.42042856,9.216600327
MEST,14.38030082,16.41213233,29.84332051,3.873095663,2.628667906,3.84227985,5.596737776,6.161881161,7.261583986
MET,5.07657875,4.810324727,4.8366281,11.30561659,10.92968969,13.54236544,13.27589423,12.17229885,14.05060362
METAP1,12.6941863,12.17630052,5.655897783,8.829145921,7.670355195,7.393430367,7.274944953,6.68044548,21.62529348
METAP2,11.22234339,10.73969278,8.728183054,12.22723555,11.18655595,7.91162221,9.166850272,8.856037441,9.961479345
METTL1,10.11064021,11.1624504,11.27392536,14.26915077,13.0173816,7.552050085,7.473015232,10.71664324,4.424743107
METTL14,10.24500651,10.39958022,10.84248719,13.42513602,13.25296751,8.350364256,7.947645981,9.704447392,5.832364909
METTL15,7.083992814,6.472760557,5.170452051,13.42029965,12.27031116,12.36071348,13.44687926,13.52091774,6.25367329
METTL16,18.44057589,18.11331678,17.38594251,3.554072083,4.358182366,3.58181252,3.716532818,3.415279136,17.43428589
METTL17,8.038155032,9.565576779,12.15653375,12.64129598,9.389142586,5.912968139,8.815663313,14.12863424,9.352030181
METTL22,4.14129872,5.477015724,8.201980174,14.55867972,11.01665345,8.350116696,12.00797042,21.09617974,5.150105346
METTL26,7.256014169,7.088415673,5.983593561,13.65586937,12.41105901,10.14912191,12.49060177,13.19191807,7.773406465
METTL2B,6.139759759,7.525069873,6.032994196,19.68106644,17.22850109,8.567880214,9.442582309,8.878101848,6.504044278
METTL3,6.809663302,4.711893598,2.642046217,12.07469941,11.42170831,17.93991851,14.67319824,15.99197774,3.73489467
METTL5,5.703402329,5.270161536,3.739912128,18.59582081,4.825600828,12.82808389,14.11023633,18.60859363,6.318188524
METTL6,13.15083014,17.0170406,19.30395908,1.938874743,1.790948241,7.031700568,6.064593617,4.92140393,18.78064909
METTL7A,17.54223446,18.39791565,16.83769516,6.902264565,5.685277994,5.546721374,6.873691524,8.074433757,4.13976551
METTL8,3.808306264,3.01120358,2.290863598,12.55954625,20.2774977,13.32434557,16.26713352,13.94205844,4.519045074
METTL9,13.56719099,12.94173948,13.72718452,6.180138852,6.370701635,8.435449237,8.000416036,6.771963349,14.00521591
MEX3A,8.111850101,7.008991779,6.515663748,11.200607,10.942319,11.90593573,13.28436906,13.91856647,7.111697109
MEX3B,8.646760241,7.566664983,3.965670028,13.07078714,14.1295953,13.88563751,11.13155284,10.30260556,7.300726391
MEX3C,10.59274599,10.46333092,9.639766808,11.36686375,9.79342763,8.506932258,9.693048266,10.43618319,9.507701189
MEX3D,10.76084752,9.801968321,10.43108465,8.627016539,9.083912207,11.36258987,11.27518584,10.48011235,8.177282698
MFAP1,10.5328536,9.972975933,10.46024378,14.6612768,11.37107151,8.748950034,7.837756783,11.40986593,5.00500562
MFAP4,21.68598183,22.16128516,22.97716628,4.097524247,4.244961982,2.620174531,3.388603316,6.6668454,2.15745725
MFF,4.099963995,3.825985545,3.44480265,17.76837197,15.42603236,10.6511651,12.1981892,16.25187736,6.333611827
MFGE8,4.475069113,5.078272202,5.373693703,8.87560402,7.441560325,9.535355092,14.51710496,10.33733434,24.36600625
MFN1,12.17453204,12.80897736,13.78055009,5.686893631,6.214617705,9.552837405,9.071847354,6.27536105,14.43438336
MFN2,9.44248022,10.47829526,10.68401424,8.137828415,7.201511761,9.848493773,10.31185073,10.08293923,13.81258637
MFSD1,11.04284085,12.67078685,13.09452296,11.83585436,12.71891613,5.306581168,5.282605665,5.892795081,12.15509694
MFSD10,8.763614649,9.316172994,12.67796724,11.20675808,9.921114037,7.001515342,8.627027908,10.85096521,11.63486454
MFSD8,9.925533268,20.36712378,22.76804068,6.043393716,7.070364764,1.988757621,4.315595646,3.363819633,14.1573709
MGA,6.350742637,5.963594568,5.235161084,17.39550622,14.82976268,10.43779095,10.74682871,14.67392434,4.366688817
MGARP,9.546680354,13.48197881,25.35018258,3.258020731,2.98714136,3.820813149,4.887039587,5.547430074,21.12071336
MGAT1,9.078102929,13.11266098,17.76793768,6.495124848,6.084324734,6.975215047,7.755139445,8.413664244,14.31783009
MGAT2,9.885167202,11.62974405,14.79737186,11.47375971,8.646457408,7.395870089,8.230606599,9.825193552,8.115829535
MGAT3,10.55691765,19.47628737,34.06153209,6.090650876,5.481463961,2.366594337,2.357674997,6.192456381,3.416422339
MGAT4B,7.541626411,8.125061206,12.50894655,8.139442386,7.708347437,12.04266097,11.05416212,9.43433984,13.44541309
MGLL,11.86766378,14.52165152,25.31192172,6.849077193,5.224954092,4.264148522,5.921424947,8.188581647,7.850576586
MGME1,12.77275655,13.07479853,16.35682198,6.53251889,6.060920417,7.624043901,8.131733668,10.26921515,9.177190906
MGMT,11.83268935,14.21588683,14.77992366,3.991108862,5.358984707,6.330133687,8.102052088,6.632660376,18.75656043
MGP,10.97128587,13.30783284,9.515494211,16.06775761,18.62677594,5.700917862,4.825352102,9.617196178,1.367387384
MGRN1,9.32222622,10.92920571,12.86827674,8.925980392,7.721597022,7.458262238,8.879049136,8.237230269,15.65817227
MGST1,6.714183626,10.65643813,21.08252705,4.198793284,4.344073569,7.269406902,9.206970306,9.155871343,17.37173578
MGST2,7.195276906,8.54749182,9.824232752,8.191467239,7.839478962,7.719273629,10.20193369,9.919651358,20.56119365
MGST3,10.49965863,14.94052276,16.87444047,6.884599438,7.39182545,6.894993207,8.228749122,9.403346635,8.881864285
MIA2,13.38717865,12.71669788,11.54394679,6.184750336,10.66787284,8.254550225,9.068058735,8.67287709,9.504067449
MIA3,8.189613209,8.387346175,8.594849464,12.66527526,13.0306544,9.985446041,10.74884398,11.53865959,6.85931189
MIB1,8.117210768,7.598957174,7.249622268,10.80292478,10.04249693,9.561694947,11.303296,11.90497916,13.41881799
MIB2,8.654889467,8.052588634,7.587080881,11.78746368,10.48525843,10.61443464,12.59507733,12.32841234,7.894794588
MICA,1.681026813,1.899234192,1.692722852,19.32537099,16.00085628,13.32653137,13.74064285,16.80853958,5.52507507
MICAL1,7.544053774,6.908916469,9.195000801,11.36224376,10.24243303,11.47947446,11.97710615,13.93815631,7.352615246
MICAL2,3.439598852,3.47631685,2.564946481,17.76003379,16.19573629,10.28348526,13.15464073,14.25726873,8.867973025
MICAL3,1.8812434,1.921676447,2.196767123,14.92757549,16.05671717,12.24801868,14.57792127,18.24078087,7.949299553
MICALL1,5.920800265,6.168085151,6.399245983,15.23662332,16.95715971,10.34108162,10.62440551,11.12018364,7.232414805
MICALL2,6.352527437,6.123519735,5.729635808,15.85774425,15.29964385,9.665222459,10.90455051,13.19919675,6.867959207
MICB,2.130389458,2.052217522,2.104717833,20.48327443,16.14106935,12.26096838,12.4920358,14.62534663,7.709980599
MICOS10,9.133533303,5.654298749,3.067884905,8.108529327,9.899887566,15.81169459,17.13213182,11.79231842,9.399721327
MICOS13,8.713547051,12.1223666,23.74044174,4.46589599,3.678053975,4.554563427,5.580030496,8.07817171,19.06692901
MICU1,10.11788935,11.75825197,13.23399842,7.767063587,9.654560861,8.557012355,8.190179123,6.526687501,14.19435683
MICU2,9.418418682,10.39656875,12.88591411,8.757978473,7.979257402,9.042718479,10.56618942,9.359495192,11.59345949
MICU3,7.415199212,10.35202118,8.542078811,7.800394405,7.440527423,7.684603621,10.12074218,11.99601096,18.64842222
MID1,4.588006949,6.865953627,6.74543538,9.081309765,8.50964793,10.36965566,10.74742251,13.1700488,19.92251938
MID1IP1,10.71195911,10.17516762,8.064064513,11.93095738,10.77863159,15.09782985,9.331337942,7.881840001,6.028212003
MIDEAS,13.05870088,12.66648293,14.26354873,9.91893586,10.04500539,7.60435374,7.947853909,10.30276417,4.192354393
MIEF1,6.685618726,6.416219182,3.561290349,11.0539555,14.80520483,15.67501969,13.02033488,10.72959679,8.052760052
MIEN1,16.19874083,16.60036446,20.58345798,1.91558631,3.834978092,5.643023473,4.893303975,2.667514036,17.66303085
MIER1,14.4295783,14.54490911,15.2788967,9.571456526,8.275898177,6.988653121,6.29921416,7.498801942,7.112591962
MIER3,13.99642989,15.29921958,14.83830119,7.33942946,7.413941252,9.749135853,7.784764142,4.555273196,9.023505442
MIF,14.94244495,12.79288877,5.605062573,10.04625779,12.33268034,7.67887498,8.599580506,9.059703979,8.942506121
MIGA1,4.470031547,6.136331849,7.665481262,8.079063263,7.019490792,12.85781858,15.71257031,14.69427643,13.36493597
MIGA2,7.799023024,8.908514551,11.34326159,9.074756117,7.369181541,8.186122051,11.39353924,15.61036852,10.31523337
MIIP,3.431933113,3.591209101,2.643207873,21.77610551,17.90987105,10.66169554,10.70801976,15.6075315,3.670426559
MINDY1,9.615285928,9.081849299,10.40667406,8.989413435,7.974302396,11.37413461,12.17089241,11.17513226,9.21231561
MINDY2,14.26091114,18.87847612,22.68323708,2.285744277,1.723720914,4.067372204,4.924791173,6.234940879,14.94080621
MINDY3,12.55539946,13.59301825,13.27026802,6.482637442,5.172069954,5.983626048,7.064347804,8.03096136,17.84767166
MINDY4,3.138738942,3.701357986,3.470455583,14.79353073,13.63076457,11.99683722,13.85541446,19.02623618,6.386664322
MINK1,4.544902571,4.59343653,4.569544032,16.51255337,15.82206484,10.77967249,12.68313934,12.66699968,7.827687147
MINPP1,10.67943725,12.67417856,18.31383063,6.560721528,6.151937927,7.134517899,6.768320463,6.37534072,15.34171502
MIOS,10.59101744,12.41865985,13.25138749,7.895443244,6.534474134,9.281459789,9.882618056,8.615800496,11.52913949
MIPEP,8.815924823,8.563977288,7.493871582,16.00931607,13.54054979,8.873625858,10.04781161,9.195045983,7.459877003
MIPOL1,9.327371115,10.52180149,11.09873064,8.555377362,8.089786132,12.78266517,10.77354159,9.787571854,9.063154649
MIS12,21.88432466,22.84797163,24.42508211,0.432899295,1.805933536,3.323963461,3.872720643,6.372205107,5.034899558
